date;species_german;species;number;tolerance_no;sex;age;bodymass;forearm; 5th_finger ;epiphyseal_joints;activity;testicles;epididymis;teats;ring_type;ring_no;ring_no_initially;ring_position;relatives;GPS_unit;location;box_type;box_no;type_of_occurrence_general;type_of_occurrence_special;observation_type;evidence_type;x_lim;y_lim;tolerance_xy;district;federal_state;ringer;data_unclear;comment;editing_stauts;shipment_Dresden
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;f;juv.;23.5;53.5;;2;;;;;N;A137150;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;f;juv.;24;53.2;;2;;;;;N;A137151;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
11.07.2019;Abendsegler;Nyctalus noctula;1;genau;m;ad.;28.5;53.2;;;;;;;eWdf.;A90310;;;;;Fledermauskastenrevier Prieros;;10;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
11.07.2019;Abendsegler;Nyctalus noctula;1;genau;m;ad.;28.5;53.3;;;;;;;eWdf.;A90315;;;;;Fledermauskastenrevier Prieros;;14;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;f;juv.;26.5;53.5;;2;;;;;N;A137152;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
11.07.2019;Abendsegler;Nyctalus noctula;1;genau;m;ad.;28.5;53.3;;;;;;;eWdf.;A90315;;;;;Fledermauskastenrevier Prieros;;14;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;m;juv.;25;52.2;;2;;;;;N;A137153;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
27.03.2020;Abendsegler;Nyctalus noctula;1;genau;f;ad.;28.5;55.3;;;;;;;N;A90472;;;;;Fledermauskastenrevier Prieros;;21;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;m;juv.;26;53.1;;2;;;;;N;A137154;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;f;juv.;26;53.4;;2;;;;;N;A137155;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;m;juv.;24.5;51.9;;2;;;;;N;A137156;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;f;juv.;26;52.7;;2;;;;;N;A137157;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;f;juv.;26;54.5;;2;;;;;N;A137158;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;f;juv.;25.5;54;;2;;;;;N;A137159;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
16.05.2019;Abendsegler;Nyctalus noctula;1;genau;f;ad.;28.5;50.5;;;;;;;N;A93752;;;;;Fledermauskastenrevier Dolgensee;;;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;415059;5788452;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;f;juv.;25;52.2;;2;;;;;N;A137160;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
22.09.2016;Abendsegler;Nyctalus noctula;1;genau;m;juv.;28;53;;5;;;;;eWdf.;A137161;;1;;535;Fledermauskastenrevier Prieros;;10;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;150,096;19.01.2017;19.01.2017
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;m;juv.;25.5;52.5;;2;;;;;N;A137161;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;m;juv.;26.5;53.5;;2;;;;;N;A137162;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;m;juv.;24;51.4;;2;;;;;N;A137163;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;m;juv.;26;53.6;;2;;;;;N;A137164;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;m;juv.;24.5;52;;2;;;;;N;A137165;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;m;juv.;24.5;53.6;;2;;;;;N;A137166;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;f;juv.;22.5;51.2;;2;;;;;N;A137167;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;m;juv.;26.5;52.2;;2;;;;;N;A137168;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
27.03.2020;Abendsegler;Nyctalus noctula;1;genau;m;ad.;28.5;55;;;;;;;eWdf.;A93814;;;;;Fledermauskastenrevier Prieros;;23;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;m;juv.;25;52.4;;2;;;;;N;A137169;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
11.07.2019;Abendsegler;Nyctalus noctula;1;genau;m;ad.;28.5;55.3;;;;;;;N;A93814;;;;;Fledermauskastenrevier Prieros;;10;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;m;juv.;24.5;53.1;;2;;;;;N;A137170;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;f;juv.;24.5;49.3;;2;;;;;N;A137171;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;f;juv.;24.5;55;;2;;;;;N;A137172;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;m;juv.;28;53.9;;2;;;;;N;A137173;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;f;juv.;23.5;53;;2;;;;;N;A137174;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;m;juv.;24.5;51.4;;2;;;;;N;A137175;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;m;juv.;26.5;53.5;;2;;;;;N;A137176;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;f;juv.;25.5;52.7;;2;;;;;N;A137177;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;m;juv.;23;51;;2;;;;;N;A137178;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;m;juv.;24;52.1;;2;;;;;N;A137179;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;f;juv.;23;54.5;;2;;;;;N;A137180;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;f;juv.;24.5;53.1;;2;;;;;N;A137181;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
11.07.2019;Abendsegler;Nyctalus noctula;1;genau;m;ad.;28.5;55.3;;;;;;;N;A93814;;;;;Fledermauskastenrevier Prieros;;10;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
24.08.2020;Abendsegler;Nyctalus noctula;1;genau;m;ad.;28.5;54.7;;;;;;;eWdf.;A95397;;;;;Fledermauskastenrevier Prieros;;38;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;f;juv.;23;51.4;;2;;;;;N;A137182;;;;;Fledermauskastenrevier Prieros;;48;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
17.07.2020;Abendsegler;Nyctalus noctula;1;genau;f;ad.;28.5;53.3;;;1;;;;N;A95421;;;;;Fledermauskastenrevier Dolgensee;;JZW6;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;415059;5788452;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
01.06.2020;Abendsegler;Nyctalus noctula;1;genau;f;ad.;28.5;53.9;;;;;;;N;A95471;;;;;Fledermauskastenrevier Dolgensee;;4;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;415059;5788452;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
24.08.2020;Abendsegler;Nyctalus noctula;1;genau;m;ad.;28;55.3;;;;;;;N;A106301;;;;;Fledermauskastenrevier Prieros;;38;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
;Abendsegler;Nyctalus noctula;1;genau;m;ad.;28;53.5;;;;;;;N;A106316;;;;;Fledermauskastenrevier Prieros;;10;;;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
22.09.2016;Abendsegler;Nyctalus noctula;1;genau;f;juv.;30;53.9;;5;;;;;eWdf.;A137186;;1;;;Fledermauskastenrevier Prieros;;21;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
;Abendsegler;Nyctalus noctula;1;genau;m;ad.;28;53.3;;;;;;;N;A106318;;;;;Fledermauskastenrevier Prieros;;10;;;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
22.09.2016;Abendsegler;Nyctalus noctula;1;genau;m;juv.;25;52.2;;5;;;;;eWdf.;A137191;;1;;;Fledermauskastenrevier Prieros;;10;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
;Abendsegler;Nyctalus noctula;1;genau;m;ad.;28;52.1;;;;;;;N;A106335;;;;;Fledermauskastenrevier Prieros;;45;;;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
01.12.2020;Abendsegler;Nyctalus noctula;1;genau;f;ad.;28;54.6;;;;;;;N;A112016;;;;;Fledermauskastenrevier Prieros;;45;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
01.12.2020;Abendsegler;Nyctalus noctula;1;genau;f;ad.;28;52.1;;;;;;;N;A112023;;;;;Fledermauskastenrevier Prieros;;45;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
27.07.2022;Abendsegler;Nyctalus noctula;1;genau;f;ad.;28;;;;;;;;N;A112131;;;;;Fledermauskastenrevier Prieros;;;Fortpflanzungsstätte;Wochenstubenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
22.09.2016;Abendsegler;Nyctalus noctula;1;genau;m;juv.;29;53.3;;5;;;;;eWdf.;A137194;;1;;521;Fledermauskastenrevier Prieros;;10;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;150,125;19.01.2017;19.01.2017
13.07.2015;Abendsegler;Nyctalus noctula;1;genau;m;ad.;28;53.6;;5;1;2;;;N;A123094;;;;;Fledermauskastenrevier Prieros;;4;Ruhestätte;Männchenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
11.12.2015;Abendsegler;Nyctalus noctula;1;genau;f;ad.;28;54;;5;;;;;eWdf.;A123143;;1;;;Fledermauskastenrevier Prieros;;35;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
24.09.2015;Abendsegler;Nyctalus noctula;1;genau;f;ad.;28;54.2;;5;;;;;N;A123161;;;;;Fledermauskastenrevier Prieros;;18;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
22.09.2016;Abendsegler;Nyctalus noctula;1;genau;m;juv.;27;53.9;;5;;;;;eWdf.;A137202;;1;;;Fledermauskastenrevier Prieros;;10;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
16.03.2018;Abendsegler;Nyctalus noctula;1;genau;f;ad.;28;54.8;;;;;;;eWdf.;A123164;;;;;Fledermauskastenrevier Prieros;;25;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;09.02.2023;09.02.2023
19.05.2016;Abendsegler;Nyctalus noctula;1;genau;m;ad.;28;51.4;;5;;;;;eWdf.;A123177;;1;;;Fledermauskastenrevier Prieros;;2;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.08.2016;Abendsegler;Nyctalus noctula;1;genau;m;ad.;28;51.2;;5;1;;;;eWdf.;A123183;;1;;;Fledermauskastenrevier Prieros;;41;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
20.05.2017;Abendsegler;Nyctalus noctula;1;genau;m;ad.;28;52.8;;1;;;;;eWdf.;A123186;;1;;;Fledermauskastenrevier Prieros;;21;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;04.10.2017;06.12.2017
22.09.2016;Abendsegler;Nyctalus noctula;1;genau;m;juv.;32;56.2;;5;;;;;eWdf.;A137206;;1;;;Fledermauskastenrevier Prieros;;10;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
23.11.2016;Abendsegler;Nyctalus noctula;1;genau;m;ad.;28;53.1;;5;;;;;eWdf.;A123186;;1;;;Fledermauskastenrevier Prieros;;21;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;hatte GPS-Unit, kahle Stelle;19.01.2017;19.01.2017
22.09.2016;Abendsegler;Nyctalus noctula;1;genau;m;juv.;30;53.1;;5;;;;;eWdf.;A137207;;1;;;Fledermauskastenrevier Prieros;;10;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
24.09.2015;Abendsegler;Nyctalus noctula;1;genau;m;ad.;28;53.5;;5;2;;;;N;A123195;;;;;Fledermauskastenrevier Prieros;;14;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
19.10.2016;Abendsegler;Nyctalus noctula;1;genau;m;ad.;28;52.7;;5;;;;;eWdf.;A123197;;1;;;Fledermauskastenrevier Prieros;;25;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
24.09.2015;Abendsegler;Nyctalus noctula;1;genau;m;ad.;28;51.8;;5;2;;;;N;A123200;;;;;Fledermauskastenrevier Prieros;;14;Ruhestätte;Zwischenquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
11.12.2015;Abendsegler;Nyctalus noctula;1;genau;m;ad.;28;53.4;;5;;;;;N;A123235;;;;;Fledermauskastenrevier Prieros;;35;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
23.11.2016;Abendsegler;Nyctalus noctula;1;genau;f;juv.;26.5;52.8;;5;;;;;N;A137209;;;;;Fledermauskastenrevier Prieros;;21;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
23.11.2016;Abendsegler;Nyctalus noctula;1;genau;f;juv.;29;54.9;;5;;;;;N;A137210;;;;;Fledermauskastenrevier Prieros;;21;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
23.11.2016;Abendsegler;Nyctalus noctula;1;genau;m;juv.;25.5;50.3;;5;;;;;N;A137211;;;;;Fledermauskastenrevier Prieros;;21;Ruhestätte;Winterquartier;besetztes Quartier;Kontrolle;414917;5786622;Mittelpunkt;Dahme-Spreewald;Brandenburg;Hoffmeister, U., Teige, T. & Voigt, C.;;;19.01.2017;19.01.2017
